2022-06-19/23:23:44		 phishing_20220619_232117.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:50		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:51		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:52		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:53		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:54		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:55		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:56		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:57		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:58		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
2022-06-20/01:23:59		 phising_08012020_120000.csv: File loaded successfully!!
